execution_time,physical_time,fill_rate,perfect_fill,retention_rate,target_size,total_moves,total_time,execution_time_std,physical_time_std,fill_rate_std,perfect_fill_std,retention_rate_std,target_size_std,total_moves_std,total_time_std,lattice_size,lattice_width,lattice_height,occupation_prob,loss_prob,strategy
0.014581680297851562,0.08469521212121206,1.0,1.0,0.9176239980266279,1600.0,157.33333333333334,0.09927689241906362,0.010742381723097704,0.0006744942001818882,0.0,0.0,0.00400418580075429,0.0,2.6246692913372702,0.011107793701964897,50x50,50,50,0.7,0.01,corner
0.09942110379536946,0.05736154545454544,1.0,1.0,0.8480950972191454,1469.6666666666667,190.33333333333334,0.15678264924991492,0.010983228800494906,0.0035437311996576537,0.0,0.0,0.01240409742637005,36.298148100909444,14.522013940527977,0.01285615871065389,50x50,50,50,0.7,0.05,center
0.007480939229329427,0.08685460606060601,1.0,1.0,0.8192273935098794,1444.0,210.66666666666666,0.09433554528993543,0.0005057929515161615,0.005289454291471002,0.0,0.0,0.003391418371253966,0.0,7.586537784494028,0.005795132352389754,50x50,50,50,0.7,0.05,corner
0.08868288993835449,0.036779424242424245,1.0,1.0,0.9419336528884316,1878.0,120.33333333333333,0.12546231418077872,0.003903679305288898,0.0026671952874810457,0.0,0.0,0.017830698503655366,41.012193308819754,5.312459150169743,0.006557237979525179,50x50,50,50,0.8,0.0,center
0.014774322509765625,0.05776166666666668,1.0,1.0,0.9327642631904185,1878.0,128.33333333333334,0.07253598917643232,0.011544245700593519,0.0062674094974717485,0.0,0.0,0.015152613268151578,41.012193308819754,6.236095644623235,0.01690150127313819,50x50,50,50,0.8,0.0,corner
0.12405633926391602,0.040710393939393956,1.0,1.0,0.9330544633907166,1849.0,137.66666666666666,0.16476673320330998,0.012559645194955574,0.0010098606246286626,0.0,0.0,0.0011739263339713708,0.0,4.784233364802441,0.013437992085780186,50x50,50,50,0.8,0.01,center
0.006962935129801433,0.05476296969696969,1.0,1.0,0.9080043567997053,1820.6666666666667,149.33333333333334,0.06172590482677112,0.000247770657406688,0.0033679270703427942,0.0,0.0,0.016470380777418244,40.069384267237695,4.0276819911981905,0.003417237668536103,50x50,50,50,0.8,0.01,corner
0.11691880226135254,0.045583515151515146,1.0,1.0,0.8551016309505192,1708.6666666666667,182.0,0.16250231741286766,0.011309997676482409,0.002204038780054759,0.0,0.0,0.010804455396197631,39.12657522565563,6.164414002968976,0.011120356770391542,50x50,50,50,0.8,0.05,center
0.016562541325887043,0.06706175757575751,1.0,1.0,0.8032622446434416,1600.0,219.33333333333334,0.08362429890164454,0.01198320517214544,0.006052702934827002,0.0,0.0,0.006316142634354137,0.0,6.649979114420001,0.008486298936312614,50x50,50,50,0.8,0.05,corner
0.21858040491739908,0.18196799999999988,1.0,1.0,0.9481220605085214,3062.0,234.66666666666666,0.400548404917399,0.0607661127673784,0.017429163742901228,0.0,0.0,0.010496248440489258,52.32590180780452,29.169999809545576,0.07586687872931051,80x80,80,80,0.5,0.0,center
0.023367007573445637,0.3021921818181816,1.0,1.0,0.9245752434594238,2952.3333333333335,240.66666666666666,0.3255591893916272,0.011322078602559607,0.011172332438470689,0.0,0.0,0.0029698797113080003,51.383092766222454,10.077477638553981,0.0023309769139787,80x80,80,80,0.5,0.0,corner
0.9184149901072184,0.19769972727272692,1.0,1.0,0.9315909503265557,2988.6666666666665,277.0,1.1161147173799455,0.49667257028596934,0.020916890569104472,0.0,0.0,0.013375383776399144,51.383092766222454,22.22611077089287,0.4798646874034873,80x80,80,80,0.5,0.01,center
0.025172710418701172,0.3126693333333332,1.0,1.0,0.9077903215559785,2916.0,286.0,0.33784204375203436,0.01171939819390346,0.006947444627762926,0.0,0.0,0.005958364085227239,0.0,8.602325267042627,0.016792729508215705,80x80,80,80,0.5,0.01,corner
2.982884089152018,0.2289146666666664,1.0,1.0,0.8330910432092211,2669.6666666666665,381.3333333333333,3.2117987558186845,0.33274017881732415,0.011660676715907637,0.0,0.0,0.006691591599737317,48.55466564147626,40.47495796442811,0.32818257290142067,80x80,80,80,0.5,0.05,center
0.031204700469970703,0.3163945454545451,1.0,1.0,0.7840307065264217,2500.0,406.6666666666667,0.3475992459245158,0.013615495322155498,0.01303518929307652,0.0,0.0,0.008236662220024754,0.0,8.013876853447538,0.0125724556781123,80x80,80,80,0.5,0.05,corner
