execution_time,physical_time,fill_rate,perfect_fill,retention_rate,target_size,total_moves,total_time,execution_time_std,physical_time_std,fill_rate_std,perfect_fill_std,retention_rate_std,target_size_std,total_moves_std,total_time_std,lattice_size,lattice_width,lattice_height,occupation_prob,loss_prob,strategy
0.025170326232910156,0.2674298818181816,1.0,1.0,0.7896461748178379,1156.2,266.7,0.29260020805109177,0.019898548899928065,0.005033775595797217,0.0,0.0,0.011888899896016748,30.413155048432582,13.616534067081828,0.020455854162214276,70x70,70,70,0.3,0.05,corner
0.01785273551940918,0.23371394545454544,1.0,1.0,0.9297461707329113,2285.0,209.4,0.2515666809739546,0.010216473336175319,0.01045978712527728,0.0,0.0,0.012083565982238226,38.0,8.63944442658207,0.012857550523175968,70x70,70,70,0.5,0.0,corner
0.02126450538635254,0.2334925999999998,1.0,1.0,0.9005333287226952,2218.5,237.6,0.2547571053863523,0.013371703418252943,0.014082042620971017,0.0,0.0,0.010348149670467413,28.5,16.310732662881822,0.023671851922422767,70x70,70,70,0.5,0.01,corner
0.020576095581054686,0.24391226363636317,1.0,1.0,0.796829381029494,1944.9,340.9,0.26448835921741787,0.009451784039471634,0.008128055513700761,0.0,0.0,0.007077653191355242,26.700000000000003,14.618139416492099,0.011055838714731156,70x70,70,70,0.5,0.05,corner
0.018747448921203613,0.1574977272727272,1.0,1.0,0.9348850831359948,3226.4,200.0,0.17624517619393082,0.011248475525492428,0.0076659358461112995,0.0,0.0,0.01039196211636769,45.199999999999996,5.0,0.010651983092070067,70x70,70,70,0.7,0.0,corner
0.040131020545959475,0.15841122727272713,1.0,1.0,0.9078474390192879,3113.8,238.5,0.19854224781868662,0.05056336256099059,0.004555815459886968,0.0,0.0,0.007998527027557817,44.4,6.248999919987197,0.049406041127631584,70x70,70,70,0.7,0.01,corner
0.060760092735290525,0.18169877272727236,1.0,1.0,0.7910124119016052,2714.5,366.5,0.24245886546256293,0.03725534158584077,0.01180497164934053,0.0,0.0,0.00798412656366755,31.5,21.32252330283637,0.04206316525963782,70x70,70,70,0.7,0.05,corner
0.03523588180541992,0.04741865454545455,1.0,1.0,0.9274666506758964,4096.0,138.2,0.08265453635087446,0.02703955728144292,0.005809616367158309,0.0,0.0,0.00366624494006648,0.0,7.2221880341071145,0.027150185443469487,70x70,70,70,0.9,0.0,corner
0.02166719436645508,0.052091890909090874,1.0,1.0,0.9022170241493905,3981.7,187.8,0.07375908527554595,0.011124050521757635,0.0056162808091246704,0.0,0.0,0.007852050729137534,38.1,10.637668917577761,0.012805109830234139,70x70,70,70,0.9,0.01,corner
0.03813402652740479,0.10363218181818172,1.0,1.0,0.7934883696015784,3492.9,369.0,0.1417662083455865,0.015668172804166564,0.012467594819841353,0.0,0.0,0.006299705756918703,35.7,22.684796670898333,0.022274966601146196,70x70,70,70,0.9,0.05,corner
0.00023255348205566406,0.0,1.0,1.0,0.9436734693877552,4624.0,0.0,0.00023255348205566406,0.00016294395757347006,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.00016294395757347006,70x70,70,70,1.0,0.0,corner
